run_id,seed,arm,step,epoch,layer_name,stage,density,n_pruned,n_regrown,n_weights,n_live,live_budget_share
rigl_seed0,0,rigl,2000,8,stage3.conv0,3,0.30000022605613424,77411,77411,884736,265421,0.06311641536637085
rigl_seed0,0,rigl,2000,8,stage3.conv1,3,0.30000022605613424,154823,154823,1769472,530842,0.1262328307327417
rigl_seed0,0,rigl,2000,8,stage4.conv0,4,0.3,193529,193529,2211840,663552,0.1577909195172428
rigl_seed0,0,rigl,2000,8,stage4.conv1,4,0.3,241911,241911,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,2000,8,stage5.conv0,5,0.3,241911,241911,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,2000,8,stage5.conv1,5,0.3,241911,241911,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,2250,9,stage0.conv1,0,0.2999855324074074,2404,2404,27648,8294,0.0019722913750181022
rigl_seed0,0,rigl,2250,9,stage1.conv0,1,0.30000361689814814,4809,4809,55296,16589,0.003944820547404786
rigl_seed0,0,rigl,2250,9,stage1.conv1,1,0.30000361689814814,9619,9619,110592,33178,0.007889641094809573
rigl_seed0,0,rigl,2250,9,stage2.conv0,2,0.29999909577546297,19237,19237,221184,66355,0.015779044392250564
rigl_seed0,0,rigl,2250,9,stage2.conv1,2,0.29999909577546297,38475,38475,442368,132710,0.03155808878450113
rigl_seed0,0,rigl,2250,9,stage3.conv0,3,0.30000022605613424,76951,76951,884736,265421,0.06311641536637085
rigl_seed0,0,rigl,2250,9,stage3.conv1,3,0.30000022605613424,153903,153903,1769472,530842,0.1262328307327417
rigl_seed0,0,rigl,2250,9,stage4.conv0,4,0.3,192379,192379,2211840,663552,0.1577909195172428
rigl_seed0,0,rigl,2250,9,stage4.conv1,4,0.3,240474,240474,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,2250,9,stage5.conv0,5,0.3,240474,240474,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,2250,9,stage5.conv1,5,0.3,240474,240474,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,2500,10,stage0.conv1,0,0.2999855324074074,2380,2380,27648,8294,0.0019722913750181022
rigl_seed0,0,rigl,2500,10,stage1.conv0,1,0.30000361689814814,4761,4761,55296,16589,0.003944820547404786
rigl_seed0,0,rigl,2500,10,stage1.conv1,1,0.30000361689814814,9523,9523,110592,33178,0.007889641094809573
rigl_seed0,0,rigl,2500,10,stage2.conv0,2,0.29999909577546297,19045,19045,221184,66355,0.015779044392250564
rigl_seed0,0,rigl,2500,10,stage2.conv1,2,0.29999909577546297,38091,38091,442368,132710,0.03155808878450113
rigl_seed0,0,rigl,2500,10,stage3.conv0,3,0.30000022605613424,76184,76184,884736,265421,0.06311641536637085
rigl_seed0,0,rigl,2500,10,stage3.conv1,3,0.30000022605613424,152368,152368,1769472,530842,0.1262328307327417
rigl_seed0,0,rigl,2500,10,stage4.conv0,4,0.3,190460,190460,2211840,663552,0.1577909195172428
rigl_seed0,0,rigl,2500,10,stage4.conv1,4,0.3,238075,238075,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,2500,10,stage5.conv0,5,0.3,238075,238075,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,2500,10,stage5.conv1,5,0.3,238075,238075,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,2750,11,stage0.conv1,0,0.2999855324074074,2363,2363,27648,8294,0.0019722913750181022
rigl_seed0,0,rigl,2750,11,stage1.conv0,1,0.30000361689814814,4726,4726,55296,16589,0.003944820547404786
